distance,image_a,image_b,sha256_a,sha256_b,exact_duplicate,dataset_a,dataset_b,subset_a,subset_b,crop_a,crop_b
0,datasets\raw\Cotton\healthy\h262.jpg,datasets\raw\Cotton\healthy\h264.jpg,338170d55a707d15d2c38bd946cd71518b98eac623de897ed246f2ca8e11549b,cd9e76b7f9c0aa7b56deed8de2d814805f4cd1b933fa4856a8d014634311b1dc,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h262.jpg,datasets\raw\Cotton\healthy\h266.jpg,338170d55a707d15d2c38bd946cd71518b98eac623de897ed246f2ca8e11549b,6f682e3ce50d14d93e7be2cb169f80de7f49275854265d476d8164c3b5ab5355,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h263.jpg,datasets\raw\Cotton\healthy\h264.jpg,fe14f19ed0060d69b2c558b0cedb00d2522a6e8ed466d7cf65dd6a2431b2207b,cd9e76b7f9c0aa7b56deed8de2d814805f4cd1b933fa4856a8d014634311b1dc,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h263.jpg,datasets\raw\Cotton\healthy\h266.jpg,fe14f19ed0060d69b2c558b0cedb00d2522a6e8ed466d7cf65dd6a2431b2207b,6f682e3ce50d14d93e7be2cb169f80de7f49275854265d476d8164c3b5ab5355,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h264.jpg,datasets\raw\Cotton\healthy\h266.jpg,cd9e76b7f9c0aa7b56deed8de2d814805f4cd1b933fa4856a8d014634311b1dc,6f682e3ce50d14d93e7be2cb169f80de7f49275854265d476d8164c3b5ab5355,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h27.jpg,datasets\raw\Cotton\healthy\h359.jpg,7ca119865a56a47b89cb84a60f4379f381bd074b7a979154ea9c99be5579f21a,61ef00a5c3f072ead0f2f074e2adc62680980f7f8fce1d188606698a50895308,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h27.jpg,datasets\raw\Cotton\healthy\h360.jpg,7ca119865a56a47b89cb84a60f4379f381bd074b7a979154ea9c99be5579f21a,643b6cf8c50f3c595c5d7936a7d9501801885d4458b9d70624f9a87af6e6cde4,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h27.jpg,datasets\raw\Cotton\healthy\h365.jpg,7ca119865a56a47b89cb84a60f4379f381bd074b7a979154ea9c99be5579f21a,8255f39a803f73a1609dac3ae9a6cc1d6e0f833e521514792d8c6215e4a2d9c7,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h359.jpg,datasets\raw\Cotton\healthy\h360.jpg,61ef00a5c3f072ead0f2f074e2adc62680980f7f8fce1d188606698a50895308,643b6cf8c50f3c595c5d7936a7d9501801885d4458b9d70624f9a87af6e6cde4,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h359.jpg,datasets\raw\Cotton\healthy\h365.jpg,61ef00a5c3f072ead0f2f074e2adc62680980f7f8fce1d188606698a50895308,8255f39a803f73a1609dac3ae9a6cc1d6e0f833e521514792d8c6215e4a2d9c7,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h360.jpg,datasets\raw\Cotton\healthy\h365.jpg,643b6cf8c50f3c595c5d7936a7d9501801885d4458b9d70624f9a87af6e6cde4,8255f39a803f73a1609dac3ae9a6cc1d6e0f833e521514792d8c6215e4a2d9c7,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h272.jpg,datasets\raw\Cotton\healthy\h273.jpg,bb79c48e60fd0239f6d2b48d2ba743323f60b55816240665594b1ac3c748eb28,b1dcb7f04a36f3c4ad50081836d127df2ff80ddde15cfda1cc6d5ccc3942a309,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h272.jpg,datasets\raw\Cotton\healthy\h274.jpg,bb79c48e60fd0239f6d2b48d2ba743323f60b55816240665594b1ac3c748eb28,3966da66a35a65da276d245093ce3c457810f12739a1ff90168444fb1ec4a1fe,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h272.jpg,datasets\raw\Cotton\healthy\h275.jpg,bb79c48e60fd0239f6d2b48d2ba743323f60b55816240665594b1ac3c748eb28,d66644edd8e7dd24bcdef10634db3c36dba28f59276e000fe336cdf977120b79,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h273.jpg,datasets\raw\Cotton\healthy\h274.jpg,b1dcb7f04a36f3c4ad50081836d127df2ff80ddde15cfda1cc6d5ccc3942a309,3966da66a35a65da276d245093ce3c457810f12739a1ff90168444fb1ec4a1fe,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h273.jpg,datasets\raw\Cotton\healthy\h275.jpg,b1dcb7f04a36f3c4ad50081836d127df2ff80ddde15cfda1cc6d5ccc3942a309,d66644edd8e7dd24bcdef10634db3c36dba28f59276e000fe336cdf977120b79,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h274.jpg,datasets\raw\Cotton\healthy\h275.jpg,3966da66a35a65da276d245093ce3c457810f12739a1ff90168444fb1ec4a1fe,d66644edd8e7dd24bcdef10634db3c36dba28f59276e000fe336cdf977120b79,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h277.jpg,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h279.jpg,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h341.jpg,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h395.jpg,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h397.jpg,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,aca625ea6d314f5545401372d3131d30d5d5214a52bd5a6b3720f0d09fa3de03,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h398.jpg,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h399.jpg,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h279.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h341.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h395.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h397.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,aca625ea6d314f5545401372d3131d30d5d5214a52bd5a6b3720f0d09fa3de03,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h398.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h399.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h341.jpg,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h395.jpg,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h397.jpg,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,aca625ea6d314f5545401372d3131d30d5d5214a52bd5a6b3720f0d09fa3de03,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h398.jpg,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h399.jpg,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h341.jpg,datasets\raw\Cotton\healthy\h395.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h341.jpg,datasets\raw\Cotton\healthy\h397.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,aca625ea6d314f5545401372d3131d30d5d5214a52bd5a6b3720f0d09fa3de03,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h341.jpg,datasets\raw\Cotton\healthy\h398.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h341.jpg,datasets\raw\Cotton\healthy\h399.jpg,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h395.jpg,datasets\raw\Cotton\healthy\h397.jpg,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,aca625ea6d314f5545401372d3131d30d5d5214a52bd5a6b3720f0d09fa3de03,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h395.jpg,datasets\raw\Cotton\healthy\h398.jpg,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h395.jpg,datasets\raw\Cotton\healthy\h399.jpg,ad810cfd280fb98e1afae9712811acc8d13e35059b5024c0900c8562737c698d,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h397.jpg,datasets\raw\Cotton\healthy\h398.jpg,aca625ea6d314f5545401372d3131d30d5d5214a52bd5a6b3720f0d09fa3de03,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h397.jpg,datasets\raw\Cotton\healthy\h399.jpg,aca625ea6d314f5545401372d3131d30d5d5214a52bd5a6b3720f0d09fa3de03,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h398.jpg,datasets\raw\Cotton\healthy\h399.jpg,e7691d30ac567290743e98cf3ff0a72f452db5a935ccdfe21b988d195b7d43a4,a63227c7929db544e221b8d9d393e3d536c4988ea1ca3013259a0710794d8287,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h280.jpg,datasets\raw\Cotton\healthy\h281.jpg,d8cd5e05f615692366cfda47e8661ac036a2f9210fb97ad33b059932bb60b169,9edfada5ef750541e7399c9ce2c3179fe2e8b18cfdcc0fe7567d818eaa4af7c7,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h280.jpg,datasets\raw\Cotton\healthy\h282.jpg,d8cd5e05f615692366cfda47e8661ac036a2f9210fb97ad33b059932bb60b169,3c55ef1ea581d3350ad2c5c00233c7044d4b69f861ed453089f7f26acf0efc56,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h280.jpg,datasets\raw\Cotton\healthy\h283.jpg,d8cd5e05f615692366cfda47e8661ac036a2f9210fb97ad33b059932bb60b169,1197da0ae4ecb816ff33e8d6d5ad85562a8189b19d4f2f6df537869867fc1613,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h281.jpg,datasets\raw\Cotton\healthy\h282.jpg,9edfada5ef750541e7399c9ce2c3179fe2e8b18cfdcc0fe7567d818eaa4af7c7,3c55ef1ea581d3350ad2c5c00233c7044d4b69f861ed453089f7f26acf0efc56,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h281.jpg,datasets\raw\Cotton\healthy\h283.jpg,9edfada5ef750541e7399c9ce2c3179fe2e8b18cfdcc0fe7567d818eaa4af7c7,1197da0ae4ecb816ff33e8d6d5ad85562a8189b19d4f2f6df537869867fc1613,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h282.jpg,datasets\raw\Cotton\healthy\h283.jpg,3c55ef1ea581d3350ad2c5c00233c7044d4b69f861ed453089f7f26acf0efc56,1197da0ae4ecb816ff33e8d6d5ad85562a8189b19d4f2f6df537869867fc1613,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h285.jpg,c91f7f8e7a36a6438bcf317282761215296c37339478b0361010e94274b81824,cd42fa9974654b08c760863166ff2021e82b03d396b3842b2a39ea33187636d6,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h286.jpg,c91f7f8e7a36a6438bcf317282761215296c37339478b0361010e94274b81824,a8a05ee3e4855ef39ed54173221dc2b9519c5123bfcd0ba6d624f1fec13539df,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h287.jpg,c91f7f8e7a36a6438bcf317282761215296c37339478b0361010e94274b81824,c0d877dfc87a8f9228d0ce3055ee6875770b286303a343892c55443624c2d8e2,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h288.jpg,c91f7f8e7a36a6438bcf317282761215296c37339478b0361010e94274b81824,c46075ffe377f1819217479a2682a1fd11713417c22a18d19e6ee5a1754c65bf,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h289.jpg,c91f7f8e7a36a6438bcf317282761215296c37339478b0361010e94274b81824,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h304.jpg,c91f7f8e7a36a6438bcf317282761215296c37339478b0361010e94274b81824,4d42a97aed38d3dc1dab0a8143bc19b837edbfeb3364a7ee71fd1b58b05887a3,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h305.jpg,c91f7f8e7a36a6438bcf317282761215296c37339478b0361010e94274b81824,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h286.jpg,cd42fa9974654b08c760863166ff2021e82b03d396b3842b2a39ea33187636d6,a8a05ee3e4855ef39ed54173221dc2b9519c5123bfcd0ba6d624f1fec13539df,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h287.jpg,cd42fa9974654b08c760863166ff2021e82b03d396b3842b2a39ea33187636d6,c0d877dfc87a8f9228d0ce3055ee6875770b286303a343892c55443624c2d8e2,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h288.jpg,cd42fa9974654b08c760863166ff2021e82b03d396b3842b2a39ea33187636d6,c46075ffe377f1819217479a2682a1fd11713417c22a18d19e6ee5a1754c65bf,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h289.jpg,cd42fa9974654b08c760863166ff2021e82b03d396b3842b2a39ea33187636d6,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h304.jpg,cd42fa9974654b08c760863166ff2021e82b03d396b3842b2a39ea33187636d6,4d42a97aed38d3dc1dab0a8143bc19b837edbfeb3364a7ee71fd1b58b05887a3,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h305.jpg,cd42fa9974654b08c760863166ff2021e82b03d396b3842b2a39ea33187636d6,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h287.jpg,a8a05ee3e4855ef39ed54173221dc2b9519c5123bfcd0ba6d624f1fec13539df,c0d877dfc87a8f9228d0ce3055ee6875770b286303a343892c55443624c2d8e2,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h288.jpg,a8a05ee3e4855ef39ed54173221dc2b9519c5123bfcd0ba6d624f1fec13539df,c46075ffe377f1819217479a2682a1fd11713417c22a18d19e6ee5a1754c65bf,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h289.jpg,a8a05ee3e4855ef39ed54173221dc2b9519c5123bfcd0ba6d624f1fec13539df,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h304.jpg,a8a05ee3e4855ef39ed54173221dc2b9519c5123bfcd0ba6d624f1fec13539df,4d42a97aed38d3dc1dab0a8143bc19b837edbfeb3364a7ee71fd1b58b05887a3,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h305.jpg,a8a05ee3e4855ef39ed54173221dc2b9519c5123bfcd0ba6d624f1fec13539df,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h287.jpg,datasets\raw\Cotton\healthy\h288.jpg,c0d877dfc87a8f9228d0ce3055ee6875770b286303a343892c55443624c2d8e2,c46075ffe377f1819217479a2682a1fd11713417c22a18d19e6ee5a1754c65bf,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h287.jpg,datasets\raw\Cotton\healthy\h289.jpg,c0d877dfc87a8f9228d0ce3055ee6875770b286303a343892c55443624c2d8e2,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h287.jpg,datasets\raw\Cotton\healthy\h304.jpg,c0d877dfc87a8f9228d0ce3055ee6875770b286303a343892c55443624c2d8e2,4d42a97aed38d3dc1dab0a8143bc19b837edbfeb3364a7ee71fd1b58b05887a3,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h287.jpg,datasets\raw\Cotton\healthy\h305.jpg,c0d877dfc87a8f9228d0ce3055ee6875770b286303a343892c55443624c2d8e2,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h288.jpg,datasets\raw\Cotton\healthy\h289.jpg,c46075ffe377f1819217479a2682a1fd11713417c22a18d19e6ee5a1754c65bf,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h288.jpg,datasets\raw\Cotton\healthy\h304.jpg,c46075ffe377f1819217479a2682a1fd11713417c22a18d19e6ee5a1754c65bf,4d42a97aed38d3dc1dab0a8143bc19b837edbfeb3364a7ee71fd1b58b05887a3,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h288.jpg,datasets\raw\Cotton\healthy\h305.jpg,c46075ffe377f1819217479a2682a1fd11713417c22a18d19e6ee5a1754c65bf,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h289.jpg,datasets\raw\Cotton\healthy\h304.jpg,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,4d42a97aed38d3dc1dab0a8143bc19b837edbfeb3364a7ee71fd1b58b05887a3,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h289.jpg,datasets\raw\Cotton\healthy\h305.jpg,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h304.jpg,datasets\raw\Cotton\healthy\h305.jpg,4d42a97aed38d3dc1dab0a8143bc19b837edbfeb3364a7ee71fd1b58b05887a3,b89130b988676543aacda5d42fb17b20b8308ac24ea333729b2059fb0f1ac114,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h291.jpg,datasets\raw\Cotton\healthy\h292.jpg,57e0436da1b0775de4875ea1fdc2cd15ceebae68c8712c817274c101a6faba15,ed3ffa4605dad5f90eeec557dc949258a8da3613bd66ec6d7932ce2f2089b7b2,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h291.jpg,datasets\raw\Cotton\healthy\h293.jpg,57e0436da1b0775de4875ea1fdc2cd15ceebae68c8712c817274c101a6faba15,f28c918a81da76bc8a80204eb59a308feb75d231c07f028f22eaaef5a83f27cd,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h292.jpg,datasets\raw\Cotton\healthy\h293.jpg,ed3ffa4605dad5f90eeec557dc949258a8da3613bd66ec6d7932ce2f2089b7b2,f28c918a81da76bc8a80204eb59a308feb75d231c07f028f22eaaef5a83f27cd,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h294.jpg,datasets\raw\Cotton\healthy\h296.jpg,554f300cb83d8c06c68ebd8a37dcb855e6f61b5d6be6a6190faa056078b1ac1f,554f300cb83d8c06c68ebd8a37dcb855e6f61b5d6be6a6190faa056078b1ac1f,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h295.jpg,datasets\raw\Cotton\healthy\h300.jpg,cbe24bdecb527b5258521b8f55e319eeebef2b963822b8ad124d2557815b478c,420e0bd6aa6c91f4d0351706a0e9c44b56f5f914f37505ddec8a79328e3d8705,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h295.jpg,datasets\raw\Cotton\healthy\h302.jpg,cbe24bdecb527b5258521b8f55e319eeebef2b963822b8ad124d2557815b478c,cbe24bdecb527b5258521b8f55e319eeebef2b963822b8ad124d2557815b478c,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\healthy\h300.jpg,datasets\raw\Cotton\healthy\h302.jpg,420e0bd6aa6c91f4d0351706a0e9c44b56f5f914f37505ddec8a79328e3d8705,cbe24bdecb527b5258521b8f55e319eeebef2b963822b8ad124d2557815b478c,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
