distance,image_a,image_b,crop_a,crop_b,dataset_a,dataset_b,review_priority
0,datasets\raw\Mango\Cutting Weevil\20211011_170108 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170108 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170138 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170138 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170138 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170139 (Custom) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170138 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170139 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170138 (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170139 (Custom) (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170138 (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170139 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170139 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170139 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170153 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170153 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170157 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170157 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170252 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170252 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170254 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170254 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170534 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170534 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170535 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170535 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170538 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170538 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170540 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170540 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\20211011_170546 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170546 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\IMG_20211011_140211 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\IMG_20211011_140211 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Cutting Weevil\IMG_20211011_140224 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\IMG_20211011_140224 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Die Back\20211129_160738 (Custom).jpg,datasets\raw\Mango\Die Back\20211129_160754 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Die Back\20211129_161605 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161605 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Die Back\20211129_161600 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161600 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Die Back\20211129_161611 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161611 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Die Back\20211129_161616 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161616 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Die Back\20211129_161620 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161620 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Die Back\20211129_161628 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161628 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Die Back\20211129_161631 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161631 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Gall Midge\IMG_20211106_161445 (Custom).jpg,datasets\raw\Mango\Gall Midge\IMG_20211106_161445 - Copy (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Gall Midge\IMG_20211106_162842 (Custom).jpg,datasets\raw\Mango\Gall Midge\IMG_20211106_162842_1 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\Mango\Gall Midge\IMG_20211106_164032 (Custom).jpg,datasets\raw\Mango\Gall Midge\IMG_20211106_164032_1 (Custom).jpg,Mango,Mango,other,other,HIGH
0,datasets\raw\PlantDoc\test\Blueberry leaf\Blueberry leaf (1).jpg,datasets\raw\PlantDoc\train\Blueberry leaf\Blueberry leaf (49).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Corn Gray leaf spot\Corn Gray leaf spot (1).jpg,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (121).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Corn leaf blight\Corn leaf blight (10).jpg,datasets\raw\PlantDoc\train\Corn Gray leaf spot\Corn Gray leaf spot (20).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Corn leaf blight\Corn leaf blight (7).jpg,datasets\raw\PlantDoc\train\Corn Gray leaf spot\Corn Gray leaf spot (12).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Potato leaf early blight\Potato leaf early blight (2).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (19).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Potato leaf early blight\Potato leaf early blight (5).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (39).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Potato leaf late blight\Potato leaf late blight (1).jpg,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (13).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Potato leaf late blight\Potato leaf late blight (4).jpg,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (24).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Potato leaf late blight\Potato leaf late blight (4).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (91).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (24).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (91).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Potato leaf late blight\Potato leaf late blight (6).jpg,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (70).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Tomato leaf bacterial spot\Tomato leaf bacterial spot (9).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (109).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Tomato leaf late blight\Tomato leaf late blight (1).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (39).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Tomato leaf yellow virus\Tomato leaf yellow virus (6).jpg,datasets\raw\PlantDoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (63).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\test\Tomato Septoria leaf spot\Tomato Septoria leaf spot (9).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (48).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Apple Scab Leaf\Apple Scab Leaf (17).jpg,datasets\raw\PlantDoc\train\Apple Scab Leaf\Apple Scab Leaf (23).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (31).jpg,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (57).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (36).jpg,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (39).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (37).jpg,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (38).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Cherry leaf\Cherry leaf (26).jpg,datasets\raw\PlantDoc\train\Cherry leaf\Cherry leaf (32).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Corn Gray leaf spot\Corn Gray leaf spot (33).jpg,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (105).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (101).jpg,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (156).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (35).jpg,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (36).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Corn rust leaf\Corn rust leaf (17).jpg,datasets\raw\PlantDoc\train\Corn rust leaf\Corn rust leaf (18).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\grape leaf black rot\grape leaf black rot (51).jpg,datasets\raw\PlantDoc\train\grape leaf black rot\grape leaf black rot (54).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (14).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (11).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (16).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (43).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (25).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (14).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (34).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (66).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (49).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (34).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (52).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (68).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (6).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (46).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (6).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (63).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (46).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (63).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (69).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (43).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (16).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (26).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (35).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (22).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (36).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (73).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (67).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (80).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (95).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (7).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Raspberry leaf\Raspberry leaf (4).jpg,datasets\raw\PlantDoc\train\Raspberry leaf\Raspberry leaf (92).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (113).jpg,datasets\raw\PlantDoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (114).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (33).jpg,datasets\raw\PlantDoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (5).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (14).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (36).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (28).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (30).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (52).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (59).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (55).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (82).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (52).jpg,datasets\raw\PlantDoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (53).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (63).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (62).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (86).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (103).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (20).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (6).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (44).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (5).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (72).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (87).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (48).jpg,datasets\raw\PlantDoc\train\Tomato mold leaf\Tomato mold leaf (85).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (124).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (125).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (126).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (127).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (136).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (51).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (4).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (49).jpg,PlantDoc,PlantDoc,plantdoc,plantdoc,HIGH
0,datasets\raw\PlantVillage\Tomato_healthy\068e324c-faf6-40d6-8f83-578907f1cac5___GH_HL Leaf 466.1.JPG,datasets\raw\PlantVillage\Tomato_healthy\34c81c57-e1fa-49dd-a49d-34fe8b2385fe___GH_HL Leaf 466.1.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_healthy\1af0bfe1-4bcf-4b8b-be66-5d0953eb647e___GH_HL Leaf 482.2.JPG,datasets\raw\PlantVillage\Tomato_healthy\cfd491d6-4af5-4728-8f0e-0d330a07174a___GH_HL Leaf 482.2.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_healthy\37203047-d8ba-43f7-b31e-d496c41c569c___GH_HL Leaf 389.JPG,datasets\raw\PlantVillage\Tomato_healthy\505465db-407b-4e0a-8110-7479dad5261c___GH_HL Leaf 389.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_healthy\37aad83b-7ff8-4b35-b3ed-fb8e0f54910b___GH_HL Leaf 342.1.JPG,datasets\raw\PlantVillage\Tomato_healthy\e786ac89-29fe-47e3-b49e-b9a9ee7edd9d___GH_HL Leaf 342.1.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_healthy\488feb1c-4b9f-44e7-8aa6-4103a9601f5f___GH_HL Leaf 434.JPG,datasets\raw\PlantVillage\Tomato_healthy\a5de43e7-fc2f-4a14-a8e6-c0f2f94c84f1___GH_HL Leaf 434.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_healthy\9662364c-aaba-45e3-b907-10792d60578c___GH_HL Leaf 220.JPG,datasets\raw\PlantVillage\Tomato_healthy\d2ce7896-6fa4-45e6-96c5-d162da0e3e1c___GH_HL Leaf 220.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_Late_blight\1a69b38b-c4eb-42c4-9584-bcb14fb8db0c___GHLB2 Leaf 9011.JPG,datasets\raw\PlantVillage\Tomato_Late_blight\2c47b891-3c97-48f1-a2cc-5aa53d3a1148___GHLB2 Leaf 9011.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_Late_blight\3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16.jpg,datasets\raw\PlantVillage\Tomato_Late_blight\5de6da85-f8c4-48c4-b463-3e6bd78884cc___GHLB_PS Leaf 24 Day 16.jpg,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_Late_blight\48c55974-9fe9-4f4b-94f7-c8cd127d1e05___GHLB_PS Leaf 23.7 Day 13.jpg,datasets\raw\PlantVillage\Tomato_Late_blight\bd4f09bd-ee85-4ab1-bce0-8cde3fdd7f1b___GHLB_PS Leaf 23.7 Day 13.jpg,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_Late_blight\5688ea99-c949-41d0-bbab-9cbf0ffb8bcd___GHLB2 Leaf 8677.JPG,datasets\raw\PlantVillage\Tomato_Late_blight\e20107e7-137f-400e-817f-5dc4c58e5d70___GHLB2 Leaf 8677.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_Late_blight\5f21282c-e2ef-4c4a-ace1-b5701fe7effc___GHLB2 Leaf 8999.JPG,datasets\raw\PlantVillage\Tomato_Late_blight\e5d707cd-077c-43af-bda9-6138e516ff51___GHLB2 Leaf 8999.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_Late_blight\861d8b00-57a4-46b0-b51a-09d102dbe119___GHLB_PS Leaf 24 Day 13.jpg,datasets\raw\PlantVillage\Tomato_Late_blight\d82b634e-9a19-497b-b698-aaf100d622a1___GHLB_PS Leaf 24 Day 13.jpg,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_Late_blight\98586693-fe1f-4ea0-8e27-4501b61cf09b___GHLB_PS Leaf 23.5 Day 13.jpg,datasets\raw\PlantVillage\Tomato_Late_blight\c1775bad-7c02-41fb-bb7d-f8df91d60ac3___GHLB_PS Leaf 23.5 Day 13.jpg,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\PlantVillage\Tomato_Late_blight\d6e6897a-5083-4914-9903-804c5684a956___GHLB2 Leaf 102.JPG,datasets\raw\PlantVillage\Tomato_Late_blight\d81682aa-746b-4e07-af2b-52ebb6f4c017___GHLB2 Leaf 102.JPG,PlantVillage,PlantVillage,plantvillage,plantvillage,HIGH
0,datasets\raw\Rice\Brown Spot\20231006_165801(0).jpg,datasets\raw\Rice\Brown Spot\20231006_165801.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\Brown_spot (131).jpg,datasets\raw\Rice\Brown Spot\Brown_spot (132).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\Brown_spot (133).jpg,datasets\raw\Rice\Brown Spot\Brown_spot (134).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\Brown_spot (135).jpg,datasets\raw\Rice\Brown Spot\Brown_spot (136).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143709 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143709.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143710 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143710.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143711 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143711.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143712 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143712.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143713 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143713.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143715 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143715.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (26).jpg,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (27).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (42).jpg,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (43).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (6).jpg,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (7).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (8).jpg,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (9).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143750 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143750.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143753 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143753.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143802_1 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143802_1.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143803 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143803.jpg,Rice,Rice,other,other,HIGH
